Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            66922474,Hz,              -90.04, dBm,            66922474,Hz,              -89.93, dBm,
            66937251,Hz,              -90.21, dBm,            66937251,Hz,              -89.90, dBm,
            66952028,Hz,              -89.42, dBm,            66952028,Hz,              -89.88, dBm,
            66966805,Hz,              -89.59, dBm,            66966805,Hz,              -89.81, dBm,
            66981582,Hz,              -88.97, dBm,            66981582,Hz,              -89.38, dBm,
            66996359,Hz,              -89.91, dBm,            66996359,Hz,              -90.04, dBm,
            67011136,Hz,              -89.73, dBm,            67011136,Hz,              -89.50, dBm,
            67025913,Hz,              -89.18, dBm,            67025913,Hz,              -89.62, dBm,
            67040690,Hz,              -90.14, dBm,            67040690,Hz,              -89.66, dBm,
            67055467,Hz,              -89.98, dBm,            67055467,Hz,              -89.87, dBm,
            67070244,Hz,              -88.68, dBm,            67070244,Hz,              -88.96, dBm,
            67085021,Hz,              -89.02, dBm,            67085021,Hz,              -88.97, dBm,
            67099798,Hz,              -90.36, dBm,            67099798,Hz,              -89.38, dBm,
            67114575,Hz,              -89.12, dBm,            67114575,Hz,              -88.67, dBm,
            67129352,Hz,              -90.52, dBm,            67129352,Hz,              -89.46, dBm,
            67144129,Hz,              -88.90, dBm,            67144129,Hz,              -89.53, dBm,
            67158906,Hz,              -88.52, dBm,            67158906,Hz,              -89.02, dBm,
            67173683,Hz,              -88.81, dBm,            67173683,Hz,              -88.92, dBm,
            67188460,Hz,              -88.92, dBm,            67188460,Hz,              -88.99, dBm,
            67203237,Hz,              -88.59, dBm,            67203237,Hz,              -89.15, dBm,
            67218014,Hz,              -89.63, dBm,            67218014,Hz,              -89.00, dBm,
            67232791,Hz,              -88.38, dBm,            67232791,Hz,              -88.23, dBm,
            67247568,Hz,              -87.85, dBm,            67247568,Hz,              -88.26, dBm,
            67262345,Hz,              -88.46, dBm,            67262345,Hz,              -88.56, dBm,
            67277122,Hz,              -88.26, dBm,            67277122,Hz,              -88.36, dBm,
            67291899,Hz,              -87.66, dBm,            67291899,Hz,              -87.71, dBm,
            67306676,Hz,              -89.09, dBm,            67306676,Hz,              -88.71, dBm,
            67321453,Hz,              -88.28, dBm,            67321453,Hz,              -88.47, dBm,
            67336230,Hz,              -87.73, dBm,            67336230,Hz,              -87.84, dBm,
            67351007,Hz,              -88.26, dBm,            67351007,Hz,              -88.09, dBm,
            67365784,Hz,              -87.44, dBm,            67365784,Hz,              -88.20, dBm,
