Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            67040690,Hz,              -90.79, dBm,            67040690,Hz,              -90.77, dBm,
            67055467,Hz,              -90.56, dBm,            67055467,Hz,              -90.58, dBm,
            67070244,Hz,              -89.80, dBm,            67070244,Hz,              -90.35, dBm,
            67085021,Hz,              -90.10, dBm,            67085021,Hz,              -90.55, dBm,
            67099798,Hz,              -91.21, dBm,            67099798,Hz,              -90.50, dBm,
            67114575,Hz,              -90.68, dBm,            67114575,Hz,              -90.30, dBm,
            67129352,Hz,              -90.05, dBm,            67129352,Hz,              -89.78, dBm,
            67144129,Hz,              -89.57, dBm,            67144129,Hz,              -89.91, dBm,
            67158906,Hz,              -90.41, dBm,            67158906,Hz,              -90.37, dBm,
            67173683,Hz,              -89.90, dBm,            67173683,Hz,              -90.04, dBm,
            67188460,Hz,              -89.84, dBm,            67188460,Hz,              -90.12, dBm,
            67203237,Hz,              -89.67, dBm,            67203237,Hz,              -89.51, dBm,
            67218014,Hz,              -89.45, dBm,            67218014,Hz,              -89.72, dBm,
            67232791,Hz,              -89.28, dBm,            67232791,Hz,              -89.41, dBm,
            67247568,Hz,              -88.55, dBm,            67247568,Hz,              -89.50, dBm,
            67262345,Hz,              -89.10, dBm,            67262345,Hz,              -89.33, dBm,
            67277122,Hz,              -87.74, dBm,            67277122,Hz,              -88.84, dBm,
            67291899,Hz,              -87.60, dBm,            67291899,Hz,              -88.88, dBm,
            67306676,Hz,              -88.46, dBm,            67306676,Hz,              -88.65, dBm,
            67321453,Hz,              -89.52, dBm,            67321453,Hz,              -88.69, dBm,
            67336230,Hz,              -88.32, dBm,            67336230,Hz,              -88.29, dBm,
            67351007,Hz,              -88.62, dBm,            67351007,Hz,              -88.25, dBm,
            67365784,Hz,              -87.99, dBm,            67365784,Hz,              -87.84, dBm,
            67380561,Hz,              -88.02, dBm,            67380561,Hz,              -88.33, dBm,
            67395338,Hz,              -87.08, dBm,            67395338,Hz,              -87.03, dBm,
            67410115,Hz,              -86.53, dBm,            67410115,Hz,              -86.90, dBm,
            67424892,Hz,              -87.29, dBm,            67424892,Hz,              -86.51, dBm,
            67439669,Hz,              -87.54, dBm,            67439669,Hz,              -86.20, dBm,
            67454446,Hz,              -86.46, dBm,            67454446,Hz,              -86.03, dBm,
            67469223,Hz,              -85.65, dBm,            67469223,Hz,              -85.67, dBm,
            67484000,Hz,              -85.08, dBm,            67484000,Hz,              -85.98, dBm,
            67498777,Hz,              -84.29, dBm,            67498777,Hz,              -85.10, dBm,
            67513554,Hz,              -85.63, dBm,            67513554,Hz,              -85.05, dBm,
            67528331,Hz,              -83.87, dBm,            67528331,Hz,              -84.34, dBm,
            67543108,Hz,              -83.17, dBm,            67543108,Hz,              -84.01, dBm,
            67557885,Hz,              -82.46, dBm,            67557885,Hz,              -83.82, dBm,
            67572662,Hz,              -83.26, dBm,            67572662,Hz,              -82.91, dBm,
            67587439,Hz,              -82.57, dBm,            67587439,Hz,              -82.00, dBm,
            67602216,Hz,              -80.86, dBm,            67602216,Hz,              -81.55, dBm,
            67616993,Hz,              -82.22, dBm,            67616993,Hz,              -81.54, dBm,
            67631770,Hz,              -82.51, dBm,            67631770,Hz,              -80.69, dBm,
            67646547,Hz,              -80.95, dBm,            67646547,Hz,              -80.80, dBm,
            67661324,Hz,              -80.30, dBm,            67661324,Hz,              -80.25, dBm,
            67676101,Hz,              -79.96, dBm,            67676101,Hz,              -79.69, dBm,
            67690878,Hz,              -79.72, dBm,            67690878,Hz,              -79.72, dBm,
            67705655,Hz,              -78.75, dBm,            67705655,Hz,              -78.63, dBm,
            67720432,Hz,              -78.67, dBm,            67720432,Hz,              -78.20, dBm,
            67735209,Hz,              -78.24, dBm,            67735209,Hz,              -78.61, dBm,
            67749986,Hz,              -78.25, dBm,            67749986,Hz,              -77.79, dBm,
            67764763,Hz,              -78.71, dBm,            67764763,Hz,              -77.64, dBm,
            67779540,Hz,              -77.51, dBm,            67779540,Hz,              -76.93, dBm,
            67794317,Hz,              -77.41, dBm,            67794317,Hz,              -76.82, dBm,
            67809094,Hz,              -76.73, dBm,            67809094,Hz,              -76.37, dBm,
            67823871,Hz,              -76.35, dBm,            67823871,Hz,              -76.31, dBm,
            67838648,Hz,              -76.65, dBm,            67838648,Hz,              -75.46, dBm,
            67853425,Hz,              -75.58, dBm,            67853425,Hz,              -74.93, dBm,
            67868202,Hz,              -75.25, dBm,            67868202,Hz,              -75.33, dBm,
            67882979,Hz,              -74.96, dBm,            67882979,Hz,              -74.69, dBm,
            67897756,Hz,              -74.81, dBm,            67897756,Hz,              -74.35, dBm,
            67912533,Hz,              -73.94, dBm,            67912533,Hz,              -74.02, dBm,
