Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            67897756,Hz,              -49.87, dBm,            67897756,Hz,              -53.19, dBm,
            67912533,Hz,              -65.75, dBm,            67912533,Hz,              -52.33, dBm,
            67927310,Hz,              -49.96, dBm,            67927310,Hz,              -51.25, dBm,
            67942087,Hz,              -61.98, dBm,            67942087,Hz,              -51.76, dBm,
            67956864,Hz,              -43.63, dBm,            67956864,Hz,              -50.82, dBm,
            67971641,Hz,              -52.45, dBm,            67971641,Hz,              -50.44, dBm,
            67986418,Hz,              -58.26, dBm,            67986418,Hz,              -50.00, dBm,
            68001195,Hz,              -48.44, dBm,            68001195,Hz,              -50.93, dBm,
            68015972,Hz,              -49.69, dBm,            68015972,Hz,              -49.22, dBm,
            68030749,Hz,              -50.17, dBm,            68030749,Hz,              -49.45, dBm,
            68045526,Hz,              -46.08, dBm,            68045526,Hz,              -49.99, dBm,
            68060303,Hz,              -47.79, dBm,            68060303,Hz,              -49.05, dBm,
            68075080,Hz,              -47.37, dBm,            68075080,Hz,              -48.93, dBm,
            68089857,Hz,              -41.60, dBm,            68089857,Hz,              -48.76, dBm,
            68104634,Hz,              -59.70, dBm,            68104634,Hz,              -48.76, dBm,
            68119411,Hz,              -57.80, dBm,            68119411,Hz,              -48.08, dBm,
            68134188,Hz,              -41.49, dBm,            68134188,Hz,              -48.61, dBm,
            68148965,Hz,              -53.11, dBm,            68148965,Hz,              -48.22, dBm,
            68163742,Hz,              -52.99, dBm,            68163742,Hz,              -47.65, dBm,
            68178519,Hz,              -43.41, dBm,            68178519,Hz,              -47.47, dBm,
            68193296,Hz,              -45.44, dBm,            68193296,Hz,              -46.70, dBm,
            68208073,Hz,              -45.17, dBm,            68208073,Hz,              -46.60, dBm,
            68222850,Hz,              -42.49, dBm,            68222850,Hz,              -46.47, dBm,
            68237627,Hz,              -46.06, dBm,            68237627,Hz,              -46.65, dBm,
            68252404,Hz,              -50.51, dBm,            68252404,Hz,              -46.27, dBm,
            68267181,Hz,              -42.27, dBm,            68267181,Hz,              -45.72, dBm,
            68281958,Hz,              -46.35, dBm,            68281958,Hz,              -45.82, dBm,
            68296735,Hz,              -54.64, dBm,            68296735,Hz,              -46.07, dBm,
            68311512,Hz,              -41.08, dBm,            68311512,Hz,              -45.67, dBm,
            68326289,Hz,              -43.18, dBm,            68326289,Hz,              -45.26, dBm,
            68341066,Hz,              -53.50, dBm,            68341066,Hz,              -45.84, dBm,
            68355843,Hz,              -42.53, dBm,            68355843,Hz,              -45.24, dBm,
            68370620,Hz,              -43.45, dBm,            68370620,Hz,              -44.52, dBm,
            68385397,Hz,              -45.87, dBm,            68385397,Hz,              -44.77, dBm,
            68400174,Hz,              -42.04, dBm,            68400174,Hz,              -44.83, dBm,
            68414951,Hz,              -45.66, dBm,            68414951,Hz,              -44.33, dBm,
            68429728,Hz,              -44.47, dBm,            68429728,Hz,              -44.44, dBm,
            68444505,Hz,              -40.67, dBm,            68444505,Hz,              -44.45, dBm,
            68459282,Hz,              -43.45, dBm,            68459282,Hz,              -44.28, dBm,
            68474059,Hz,              -45.06, dBm,            68474059,Hz,              -44.07, dBm,
            68488836,Hz,              -41.34, dBm,            68488836,Hz,              -44.14, dBm,
            68503613,Hz,              -43.08, dBm,            68503613,Hz,              -43.96, dBm,
            68518390,Hz,              -42.15, dBm,            68518390,Hz,              -43.63, dBm,
            68533167,Hz,              -42.38, dBm,            68533167,Hz,              -43.58, dBm,
            68547944,Hz,              -45.16, dBm,            68547944,Hz,              -43.36, dBm,
            68562721,Hz,              -45.35, dBm,            68562721,Hz,              -43.42, dBm,
            68577498,Hz,              -41.31, dBm,            68577498,Hz,              -43.39, dBm,
            68592275,Hz,              -42.20, dBm,            68592275,Hz,              -43.31, dBm,
            68607052,Hz,              -52.04, dBm,            68607052,Hz,              -43.45, dBm,
            68621829,Hz,              -40.00, dBm,            68621829,Hz,              -43.01, dBm,
            68636606,Hz,              -40.33, dBm,            68636606,Hz,              -42.97, dBm,
            68651383,Hz,              -44.32, dBm,            68651383,Hz,              -43.12, dBm,
            68666160,Hz,              -42.02, dBm,            68666160,Hz,              -42.82, dBm,
            68680937,Hz,              -45.70, dBm,            68680937,Hz,              -42.99, dBm,
            68695714,Hz,              -42.87, dBm,            68695714,Hz,              -42.77, dBm,
            68710491,Hz,              -43.59, dBm,            68710491,Hz,              -42.93, dBm,
            68725268,Hz,              -40.92, dBm,            68725268,Hz,              -42.43, dBm,
            68740045,Hz,              -44.19, dBm,            68740045,Hz,              -42.74, dBm,
            68754822,Hz,              -40.40, dBm,            68754822,Hz,              -42.60, dBm,
            68769599,Hz,              -40.01, dBm,            68769599,Hz,              -42.29, dBm,
            68784376,Hz,              -41.79, dBm,            68784376,Hz,              -42.45, dBm,
            68799153,Hz,              -40.19, dBm,            68799153,Hz,              -42.25, dBm,
            68813930,Hz,              -40.23, dBm,            68813930,Hz,              -42.36, dBm,
            68828707,Hz,              -40.70, dBm,            68828707,Hz,              -42.25, dBm,
            68843484,Hz,              -41.33, dBm,            68843484,Hz,              -42.34, dBm,
            68858261,Hz,              -43.08, dBm,            68858261,Hz,              -42.34, dBm,
            68873038,Hz,              -41.33, dBm,            68873038,Hz,              -42.35, dBm,
            68887815,Hz,              -43.78, dBm,            68887815,Hz,              -42.36, dBm,
            68902592,Hz,              -41.66, dBm,            68902592,Hz,              -41.97, dBm,
            68917369,Hz,              -41.33, dBm,            68917369,Hz,              -42.31, dBm,
            68932146,Hz,              -40.81, dBm,            68932146,Hz,              -41.88, dBm,
            68946923,Hz,              -41.07, dBm,            68946923,Hz,              -42.10, dBm,
            68961700,Hz,              -41.19, dBm,            68961700,Hz,              -41.90, dBm,
            68976477,Hz,              -41.03, dBm,            68976477,Hz,              -42.02, dBm,
            68991254,Hz,              -42.61, dBm,            68991254,Hz,              -42.11, dBm,
            69006031,Hz,              -40.13, dBm,            69006031,Hz,              -42.05, dBm,
            69020808,Hz,              -42.03, dBm,            69020808,Hz,              -42.13, dBm,
            69035585,Hz,              -42.17, dBm,            69035585,Hz,              -42.21, dBm,
            69050362,Hz,              -41.92, dBm,            69050362,Hz,              -42.26, dBm,
            69065139,Hz,              -42.45, dBm,            69065139,Hz,              -42.33, dBm,
            69079916,Hz,              -44.17, dBm,            69079916,Hz,              -42.14, dBm,
            69094693,Hz,              -41.06, dBm,            69094693,Hz,              -42.49, dBm,
            69109470,Hz,              -44.01, dBm,            69109470,Hz,              -42.18, dBm,
            69124247,Hz,              -43.04, dBm,            69124247,Hz,              -42.69, dBm,
            69139024,Hz,              -44.94, dBm,            69139024,Hz,              -42.28, dBm,
            69153801,Hz,              -42.90, dBm,            69153801,Hz,              -42.49, dBm,
            69168578,Hz,              -41.43, dBm,            69168578,Hz,              -42.42, dBm,
            69183355,Hz,              -43.18, dBm,            69183355,Hz,              -42.53, dBm,
            69198132,Hz,              -40.26, dBm,            69198132,Hz,              -42.29, dBm,
            69212909,Hz,              -42.73, dBm,            69212909,Hz,              -42.43, dBm,
            69227686,Hz,              -40.98, dBm,            69227686,Hz,              -42.53, dBm,
            69242463,Hz,              -41.05, dBm,            69242463,Hz,              -42.51, dBm,
            69257240,Hz,              -43.86, dBm,            69257240,Hz,              -42.79, dBm,
            69272017,Hz,              -41.71, dBm,            69272017,Hz,              -42.74, dBm,
            69286794,Hz,              -40.85, dBm,            69286794,Hz,              -42.55, dBm,
            69301571,Hz,              -44.82, dBm,            69301571,Hz,              -43.14, dBm,
            69316348,Hz,              -43.00, dBm,            69316348,Hz,              -43.01, dBm,
            69331125,Hz,              -41.91, dBm,            69331125,Hz,              -42.90, dBm,
            69345902,Hz,              -44.55, dBm,            69345902,Hz,              -43.05, dBm,
            69360679,Hz,              -42.32, dBm,            69360679,Hz,              -43.09, dBm,
            69375456,Hz,              -40.24, dBm,            69375456,Hz,              -42.94, dBm,
            69390233,Hz,              -45.47, dBm,            69390233,Hz,              -43.50, dBm,
            69405010,Hz,              -43.06, dBm,            69405010,Hz,              -43.51, dBm,
            69419787,Hz,              -42.07, dBm,            69419787,Hz,              -43.34, dBm,
            69434564,Hz,              -50.17, dBm,            69434564,Hz,              -43.81, dBm,
            69449341,Hz,              -46.29, dBm,            69449341,Hz,              -43.81, dBm,
            69464118,Hz,              -41.34, dBm,            69464118,Hz,              -43.52, dBm,
            69478895,Hz,              -43.77, dBm,            69478895,Hz,              -43.98, dBm,
            69493672,Hz,              -46.26, dBm,            69493672,Hz,              -44.24, dBm,
            69508449,Hz,              -39.94, dBm,            69508449,Hz,              -43.91, dBm,
            69523226,Hz,              -44.47, dBm,            69523226,Hz,              -44.33, dBm,
            69538003,Hz,              -45.80, dBm,            69538003,Hz,              -44.51, dBm,
            69552780,Hz,              -42.58, dBm,            69552780,Hz,              -44.71, dBm,
            69567557,Hz,              -47.07, dBm,            69567557,Hz,              -45.30, dBm,
            69582334,Hz,              -45.82, dBm,            69582334,Hz,              -44.87, dBm,
            69597111,Hz,              -42.33, dBm,            69597111,Hz,              -44.62, dBm,
            69611888,Hz,              -44.82, dBm,            69611888,Hz,              -45.59, dBm,
            69626665,Hz,              -50.14, dBm,            69626665,Hz,              -45.52, dBm,
            69641442,Hz,              -42.08, dBm,            69641442,Hz,              -45.17, dBm,
            69656219,Hz,              -43.99, dBm,            69656219,Hz,              -46.46, dBm,
            69670996,Hz,              -47.16, dBm,            69670996,Hz,              -45.82, dBm,
            69685773,Hz,              -42.08, dBm,            69685773,Hz,              -45.85, dBm,
            69700550,Hz,              -51.13, dBm,            69700550,Hz,              -47.07, dBm,
            69715327,Hz,              -45.71, dBm,            69715327,Hz,              -46.37, dBm,
            69730104,Hz,              -41.31, dBm,            69730104,Hz,              -46.40, dBm,
            69744881,Hz,              -52.49, dBm,            69744881,Hz,              -47.24, dBm,
            69759658,Hz,              -47.60, dBm,            69759658,Hz,              -47.16, dBm,
            69774435,Hz,              -41.60, dBm,            69774435,Hz,              -46.55, dBm,
            69789212,Hz,              -56.32, dBm,            69789212,Hz,              -48.35, dBm,
            69803989,Hz,              -46.00, dBm,            69803989,Hz,              -47.91, dBm,
            69818766,Hz,              -42.51, dBm,            69818766,Hz,              -47.41, dBm,
            69833543,Hz,              -48.47, dBm,            69833543,Hz,              -48.75, dBm,
