Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            53215808,Hz,              -76.39, dBm,            53215808,Hz,              -78.58, dBm,
            53215994,Hz,              -78.37, dBm,            53215994,Hz,              -80.15, dBm,
            53216180,Hz,              -76.46, dBm,            53216180,Hz,              -78.33, dBm,
            53216366,Hz,              -74.46, dBm,            53216366,Hz,              -78.37, dBm,
            53216552,Hz,              -76.27, dBm,            53216552,Hz,              -77.35, dBm,
            53216738,Hz,              -79.17, dBm,            53216738,Hz,              -78.78, dBm,
            53216924,Hz,              -78.55, dBm,            53216924,Hz,              -78.70, dBm,
            53217110,Hz,              -76.57, dBm,            53217110,Hz,              -77.92, dBm,
            53217296,Hz,              -77.08, dBm,            53217296,Hz,              -77.67, dBm,
            53217482,Hz,              -77.14, dBm,            53217482,Hz,              -76.85, dBm,
            53217668,Hz,              -77.38, dBm,            53217668,Hz,              -77.29, dBm,
            53217854,Hz,              -74.52, dBm,            53217854,Hz,              -77.10, dBm,
            53218040,Hz,              -76.52, dBm,            53218040,Hz,              -76.96, dBm,
            53218226,Hz,              -74.25, dBm,            53218226,Hz,              -76.83, dBm,
            53218412,Hz,              -76.74, dBm,            53218412,Hz,              -78.44, dBm,
            53218598,Hz,              -75.28, dBm,            53218598,Hz,              -76.85, dBm,
            53218784,Hz,              -72.65, dBm,            53218784,Hz,              -75.06, dBm,
            53218970,Hz,              -72.63, dBm,            53218970,Hz,              -74.13, dBm,
            53219156,Hz,              -71.40, dBm,            53219156,Hz,              -74.19, dBm,
            53219342,Hz,              -72.40, dBm,            53219342,Hz,              -73.56, dBm,
            53219528,Hz,              -71.33, dBm,            53219528,Hz,              -73.23, dBm,
            53219714,Hz,              -70.01, dBm,            53219714,Hz,              -71.15, dBm,
            53219900,Hz,              -71.95, dBm,            53219900,Hz,              -73.64, dBm,
            53220086,Hz,              -72.07, dBm,            53220086,Hz,              -74.03, dBm,
            53220272,Hz,              -69.79, dBm,            53220272,Hz,              -70.63, dBm,
            53220458,Hz,              -69.10, dBm,            53220458,Hz,              -72.01, dBm,
            53220644,Hz,              -68.00, dBm,            53220644,Hz,              -70.67, dBm,
            53220830,Hz,              -66.54, dBm,            53220830,Hz,              -68.90, dBm,
            53221016,Hz,              -65.35, dBm,            53221016,Hz,              -67.33, dBm,
            53221202,Hz,              -62.44, dBm,            53221202,Hz,              -67.18, dBm,
            53221388,Hz,              -61.26, dBm,            53221388,Hz,              -65.14, dBm,
            53221574,Hz,              -61.24, dBm,            53221574,Hz,              -66.36, dBm,
            53221760,Hz,              -61.36, dBm,            53221760,Hz,              -62.55, dBm,
