Trace1,,,,Trace2,,,,
Freq,,Amp,,Freq,,Amp,,
            52923900,Hz,              -96.46, dBm,            52923900,Hz,              -97.48, dBm,
            52932345,Hz,              -97.82, dBm,            52932345,Hz,              -98.09, dBm,
            52940790,Hz,              -96.80, dBm,            52940790,Hz,              -97.35, dBm,
            52949235,Hz,              -98.69, dBm,            52949235,Hz,              -98.22, dBm,
            52957680,Hz,              -99.04, dBm,            52957680,Hz,              -98.63, dBm,
            52966125,Hz,              -98.65, dBm,            52966125,Hz,              -96.67, dBm,
            52974570,Hz,              -97.10, dBm,            52974570,Hz,              -97.72, dBm,
            52983015,Hz,              -98.06, dBm,            52983015,Hz,              -97.49, dBm,
            52991460,Hz,              -98.31, dBm,            52991460,Hz,              -98.55, dBm,
            52999905,Hz,              -95.80, dBm,            52999905,Hz,              -97.24, dBm,
            53008350,Hz,              -98.42, dBm,            53008350,Hz,              -98.13, dBm,
            53016795,Hz,              -96.38, dBm,            53016795,Hz,              -96.86, dBm,
            53025240,Hz,              -97.85, dBm,            53025240,Hz,              -98.00, dBm,
            53033685,Hz,              -95.64, dBm,            53033685,Hz,              -96.83, dBm,
            53042130,Hz,              -96.78, dBm,            53042130,Hz,              -97.47, dBm,
            53050575,Hz,              -95.92, dBm,            53050575,Hz,              -96.84, dBm,
            53059020,Hz,              -96.28, dBm,            53059020,Hz,              -96.93, dBm,
            53067465,Hz,              -95.93, dBm,            53067465,Hz,              -97.11, dBm,
            53075910,Hz,              -95.52, dBm,            53075910,Hz,              -96.83, dBm,
            53084355,Hz,              -98.60, dBm,            53084355,Hz,              -97.16, dBm,
            53092800,Hz,              -95.87, dBm,            53092800,Hz,              -96.59, dBm,
            53101245,Hz,              -97.53, dBm,            53101245,Hz,              -98.13, dBm,
            53109690,Hz,              -96.03, dBm,            53109690,Hz,              -96.07, dBm,
            53118135,Hz,              -97.42, dBm,            53118135,Hz,              -97.17, dBm,
            53126580,Hz,              -94.66, dBm,            53126580,Hz,              -95.53, dBm,
            53135025,Hz,              -96.35, dBm,            53135025,Hz,              -97.29, dBm,
            53143470,Hz,              -94.46, dBm,            53143470,Hz,              -95.67, dBm,
            53151915,Hz,              -96.69, dBm,            53151915,Hz,              -96.93, dBm,
            53160360,Hz,              -94.84, dBm,            53160360,Hz,              -95.85, dBm,
            53168805,Hz,              -95.29, dBm,            53168805,Hz,              -95.38, dBm,
            53177250,Hz,              -96.23, dBm,            53177250,Hz,              -96.29, dBm,
            53185695,Hz,              -94.28, dBm,            53185695,Hz,              -94.72, dBm,
            53194140,Hz,              -95.22, dBm,            53194140,Hz,              -95.93, dBm,
            53202585,Hz,              -87.86, dBm,            53202585,Hz,              -90.38, dBm,
            53211030,Hz,              -90.96, dBm,            53211030,Hz,              -93.85, dBm,
            53219475,Hz,              -86.13, dBm,            53219475,Hz,              -90.39, dBm,
            53227920,Hz,              -91.16, dBm,            53227920,Hz,              -93.48, dBm,
            53236365,Hz,              -86.39, dBm,            53236365,Hz,              -88.77, dBm,
            53244810,Hz,              -53.63, dBm,            53244810,Hz,              -56.07, dBm,
            53253255,Hz,              -70.42, dBm,            53253255,Hz,              -69.47, dBm,
            53261700,Hz,              -89.47, dBm,            53261700,Hz,              -91.64, dBm,
            53270145,Hz,              -88.19, dBm,            53270145,Hz,              -91.60, dBm,
            53278590,Hz,              -88.84, dBm,            53278590,Hz,              -91.43, dBm,
            53287035,Hz,              -89.92, dBm,            53287035,Hz,              -92.85, dBm,
            53295480,Hz,              -88.67, dBm,            53295480,Hz,              -90.76, dBm,
            53303925,Hz,              -92.64, dBm,            53303925,Hz,              -95.38, dBm,
            53312370,Hz,              -91.26, dBm,            53312370,Hz,              -93.71, dBm,
            53320815,Hz,              -92.39, dBm,            53320815,Hz,              -96.00, dBm,
            53329260,Hz,              -92.42, dBm,            53329260,Hz,              -94.25, dBm,
            53337705,Hz,              -95.37, dBm,            53337705,Hz,              -96.62, dBm,
            53346150,Hz,              -93.73, dBm,            53346150,Hz,              -95.38, dBm,
            53354595,Hz,              -94.94, dBm,            53354595,Hz,              -96.68, dBm,
            53363040,Hz,              -94.12, dBm,            53363040,Hz,              -95.86, dBm,
            53371485,Hz,              -93.60, dBm,            53371485,Hz,              -95.67, dBm,
            53379930,Hz,              -93.29, dBm,            53379930,Hz,              -96.36, dBm,
            53388375,Hz,              -94.25, dBm,            53388375,Hz,              -96.19, dBm,
            53396820,Hz,              -95.13, dBm,            53396820,Hz,              -97.21, dBm,
            53405265,Hz,              -93.20, dBm,            53405265,Hz,              -95.78, dBm,
            53413710,Hz,              -96.30, dBm,            53413710,Hz,              -97.69, dBm,
            53422155,Hz,              -94.17, dBm,            53422155,Hz,              -96.14, dBm,
            53430600,Hz,              -96.71, dBm,            53430600,Hz,              -98.05, dBm,
            53439045,Hz,              -93.42, dBm,            53439045,Hz,              -95.83, dBm,
            53447490,Hz,              -96.67, dBm,            53447490,Hz,              -97.02, dBm,
